Date,Name of State / UT,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
17-04-2020,Kerala,395,3,245,7,0,27
17-04-2020,Ladakh,18,0,14,1,0,4
17-04-2020,Madhya Pradesh,1308,57,65,321,4,1
17-04-2020,Maharashtra,3205,194,300,289,7,5
17-04-2020,Manipur,2,0,1,0,0,0
17-04-2020,Meghalaya,9,1,0,2,0,0
17-04-2020,Mizoram,1,0,0,0,0,0
17-04-2020,Odisha,60,1,19,0,0,1
17-04-2020,Puducherry,7,0,1,0,0,0
17-04-2020,Punjab,186,13,27,0,0,0
17-04-2020,Rajasthan,1131,11,164,108,8,17
17-04-2020,Tamil Nadu,1267,15,180,25,1,62
17-04-2020,Telengana,743,18,186,96,0,66
17-04-2020,Tripura,2,0,1,0,0,0
17-04-2020,Uttar Pradesh,846,14,74,111,3,23
17-04-2020,Uttarakhand,37,0,9,0,0,0
17-04-2020,West Bengal,255,10,51,24,3,9
17-04-2020,,13835,452,1767,1455,38,278
18-04-2020,Andaman and Nicobar Islands,12,0,11,1,0,1
18-04-2020,Andhra Pradesh,572,14,36,0,0,0
18-04-2020,Arunachal Pradesh,1,0,0,0,0,0
18-04-2020,Assam,35,1,5,0,0,0
18-04-2020,Bihar,83,2,37,0,1,0
18-04-2020,Chandigarh,21,0,9,0,0,0
18-04-2020,Chhattisgarh,36,0,24,0,0,1
18-04-2020,Delhi,1707,42,72,67,4,21
18-04-2020,Goa,7,0,6,0,0,0
18-04-2020,Gujarat,1099,41,86,78,3,12
18-04-2020,Haryana,225,3,43,20,0,0
18-04-2020,Himachal Pradesh,36,1,16,1,0,0
18-04-2020,Jammu and Kashmir,328,5,42,14,1,4
18-04-2020,Jharkhand,33,2,0,4,0,0
18-04-2020,Karnataka,359,13,89,6,0,7
18-04-2020,Kerala,396,3,255,1,0,10
18-04-2020,Ladakh,18,0,14,0,0,0
18-04-2020,Madhya Pradesh,1310,69,69,2,12,4
18-04-2020,Maharashtra,3323,201,331,118,7,31
18-04-2020,Manipur,2,0,1,0,0,0
18-04-2020,Meghalaya,9,1,0,0,0,0
18-04-2020,Mizoram,1,0,0,0,0,0
18-04-2020,Odisha,60,1,19,0,0,0
18-04-2020,Puducherry,7,0,1,0,0,0
18-04-2020,Punjab,202,13,27,16,0,0
18-04-2020,Rajasthan,1229,11,183,98,0,19
18-04-2020,Tamil Nadu,1323,15,283,56,0,103
18-04-2020,Telengana,766,18,186,23,0,0
18-04-2020,Tripura,2,0,1,0,0,0
18-04-2020,Uttar Pradesh,849,14,82,3,0,8
18-04-2020,Uttarakhand,40,0,9,3,0,0
18-04-2020,West Bengal,287,10,55,32,0,4
18-04-2020,,14378,480,1992,543,28,225
19-04-2020,Andaman and Nicobar Islands,14,0,11,2,0,0
19-04-2020,Andhra Pradesh,603,15,42,31,1,6
19-04-2020,Arunachal Pradesh,1,0,0,0,0,0
19-04-2020,Assam,35,1,12,0,0,7
19-04-2020,Bihar,86,2,37,3,0,0
19-04-2020,Chandigarh,23,0,10,2,0,1
19-04-2020,Chhattisgarh,36,0,24,0,0,0
19-04-2020,Delhi,1893,42,72,186,0,0
19-04-2020,Goa,7,0,6,0,0,0
19-04-2020,Gujarat,1376,53,93,277,12,7
19-04-2020,Haryana,225,3,43,0,0,0
19-04-2020,Himachal Pradesh,39,1,16,3,0,0
19-04-2020,Jammu and Kashmir,341,5,51,13,0,9
19-04-2020,Jharkhand,34,2,0,1,0,0
19-04-2020,Karnataka,384,14,104,25,1,15
19-04-2020,Kerala,400,3,257,4,0,2
19-04-2020,Ladakh,18,0,14,0,0,0
19-04-2020,Madhya Pradesh,1407,70,127,97,1,58
19-04-2020,Maharashtra,3651,211,365,328,10,34
19-04-2020,Manipur,2,0,1,0,0,0
19-04-2020,Meghalaya,11,1,0,2,0,0
19-04-2020,Mizoram,1,0,0,0,0,0
19-04-2020,Odisha,61,1,24,1,0,5
19-04-2020,Puducherry,7,0,3,0,0,2
19-04-2020,Punjab,202,13,27,0,0,0
19-04-2020,Rajasthan,1351,11,183,122,0,0
19-04-2020,Tamil Nadu,1372,15,365,49,0,82
19-04-2020,Telengana,809,18,186,43,0,0
19-04-2020,Tripura,2,0,1,0,0,0
19-04-2020,Uttar Pradesh,969,14,86,120,0,4
19-04-2020,Uttarakhand,42,0,9,2,0,0
19-04-2020,West Bengal,310,12,62,23,2,7
19-04-2020,,15712,507,2231,1334,27,239
20-04-2020,Andaman and Nicobar Islands,15,0,11,1,0,0
20-04-2020,Andhra Pradesh,646,15,42,43,0,0
20-04-2020,Arunachal Pradesh,1,0,0,0,0,0
20-04-2020,Assam,35,1,17,0,0,5
20-04-2020,Bihar,93,2,42,7,0,5
20-04-2020,Chandigarh,26,0,13,3,0,3
20-04-2020,Chhattisgarh,36,0,25,0,0,1
20-04-2020,Delhi,2003,45,72,110,3,0
20-04-2020,Goa,7,0,7,0,0,1
20-04-2020,Gujarat,1743,63,105,367,10,12
20-04-2020,Haryana,233,3,87,8,0,44
20-04-2020,Himachal Pradesh,39,1,16,0,0,0
20-04-2020,Jammu and Kashmir,350,5,56,9,0,5
20-04-2020,Jharkhand,42,2,0,8,0,0
20-04-2020,Karnataka,390,16,111,6,2,7
20-04-2020,Kerala,402,3,270,2,0,13
20-04-2020,Ladakh,18,0,14,0,0,0
20-04-2020,Madhya Pradesh,1407,70,127,0,0,0
20-04-2020,Maharashtra,4203,223,507,552,12,142
20-04-2020,Manipur,2,0,1,0,0,0
20-04-2020,Meghalaya,11,1,0,0,0,0
20-04-2020,Mizoram,1,0,0,0,0,0
20-04-2020,Odisha,68,1,24,7,0,0
20-04-2020,Puducherry,7,0,3,0,0,0
20-04-2020,Punjab,219,16,31,17,3,4
20-04-2020,Rajasthan,1478,14,183,127,3,0
20-04-2020,Tamil Nadu,1477,15,411,105,0,46
20-04-2020,Telengana,844,18,186,35,0,0
20-04-2020,Tripura,2,0,1,0,0,0
20-04-2020,Uttar Pradesh,1084,17,108,115,3,22
20-04-2020,Uttarakhand,44,0,11,2,0,2
20-04-2020,West Bengal,339,12,66,29,0,4
20-04-2020,,17265,543,2547,1553,36,316
21-04-2020,Andaman and Nicobar Islands,16,0,11,1,0,0
21-04-2020,Andhra Pradesh,722,20,92,76,5,50
21-04-2020,Arunachal Pradesh,1,0,0,0,0,0
21-04-2020,Assam,35,1,19,0,0,2
21-04-2020,Bihar,113,2,42,20,0,0
21-04-2020,Chandigarh,26,0,13,0,0,0
21-04-2020,Chhattisgarh,36,0,25,0,0,0
21-04-2020,Delhi,2081,47,431,78,2,359
21-04-2020,Goa,7,0,7,0,0,0
21-04-2020,Gujarat,1939,71,131,196,8,26
21-04-2020,Haryana,254,3,127,21,0,40
21-04-2020,Himachal Pradesh,39,1,16,0,0,0
21-04-2020,Jammu and Kashmir,368,5,71,18,0,15
21-04-2020,Jharkhand,46,2,0,4,0,0
21-04-2020,Karnataka,408,16,112,18,0,1
21-04-2020,Kerala,408,3,291,6,0,21
21-04-2020,Ladakh,18,0,14,0,0,0
21-04-2020,Madhya Pradesh,1485,74,127,78,4,0
21-04-2020,Maharashtra,4666,232,572,463,9,65
21-04-2020,Manipur,2,0,2,0,0,1
21-04-2020,Meghalaya,11,1,0,0,0,0
21-04-2020,Mizoram,1,0,0,0,0,0
21-04-2020,Odisha,74,1,24,6,0,0
21-04-2020,Puducherry,7,0,3,0,0,0
21-04-2020,Punjab,245,16,38,26,0,7
21-04-2020,Rajasthan,1576,25,205,98,11,22
21-04-2020,Tamil Nadu,1520,17,457,43,2,46
21-04-2020,Telengana,873,23,190,29,5,4
21-04-2020,Tripura,2,0,1,0,0,0
21-04-2020,Uttar Pradesh,1184,18,140,100,1,32
21-04-2020,Uttarakhand,46,0,18,2,0,7
21-04-2020,West Bengal,392,12,73,53,0,7
21-04-2020,,18601,590,3252,1336,47,705
22-04-2020,Andaman and Nicobar Islands,16,0,11,0,0,0
22-04-2020,Andhra Pradesh,757,22,96,35,2,4
22-04-2020,Arunachal Pradesh,1,0,1,0,0,1
22-04-2020,Assam,35,1,19,0,0,0
22-04-2020,Bihar,126,2,42,13,0,0
22-04-2020,Chandigarh,27,0,14,1,0,1
22-04-2020,Chhattisgarh,36,0,26,0,0,1
22-04-2020,Delhi,2156,47,611,75,0,180
22-04-2020,Goa,7,0,7,0,0,0
22-04-2020,Gujarat,2178,90,139,239,19,8
22-04-2020,Haryana,254,3,127,0,0,0
22-04-2020,Himachal Pradesh,39,1,16,0,0,0
22-04-2020,Jammu and Kashmir,380,5,81,12,0,10
22-04-2020,Jharkhand,45,3,0,0,1,0
22-04-2020,Karnataka,418,17,129,10,1,17
22-04-2020,Kerala,427,3,307,19,0,16
22-04-2020,Ladakh,18,0,14,0,0,0
22-04-2020,Madhya Pradesh,1552,76,148,67,2,21
22-04-2020,Maharashtra,5218,251,722,552,19,150
22-04-2020,Manipur,2,0,2,0,0,0
22-04-2020,Meghalaya,12,1,0,1,0,0
22-04-2020,Mizoram,1,0,0,0,0,0
22-04-2020,Odisha,79,1,24,5,0,0
22-04-2020,Puducherry,7,0,3,0,0,0
22-04-2020,Punjab,245,16,39,0,0,1
22-04-2020,Rajasthan,1659,25,230,83,0,25
22-04-2020,Tamil Nadu,1596,18,635,76,1,178
22-04-2020,Telengana,928,23,194,55,0,4
22-04-2020,Tripura,2,0,1,0,0,0
22-04-2020,Uttar Pradesh,1294,20,140,110,2,0
22-04-2020,Uttarakhand,46,0,19,0,0,1
22-04-2020,West Bengal,423,15,73,31,3,0
22-04-2020,,19984,640,3870,1384,50,618
23-04-2020,Andaman and Nicobar Islands,18,0,11,2,0,0
23-04-2020,Andhra Pradesh,813,24,120,56,2,24
23-04-2020,Arunachal Pradesh,1,0,1,0,0,0
23-04-2020,Assam,35,1,19,0,0,0
23-04-2020,Bihar,143,2,46,17,0,4
23-04-2020,Chandigarh,27,0,14,0,0,0
23-04-2020,Chhattisgarh,36,0,26,0,0,0
23-04-2020,Delhi,2248,48,724,92,1,113
23-04-2020,Goa,7,0,7,0,0,0
23-04-2020,Gujarat,2407,103,179,229,13,40
23-04-2020,Haryana,262,3,140,8,0,13
23-04-2020,Himachal Pradesh,40,1,18,1,0,2
23-04-2020,Jammu and Kashmir,407,5,92,27,0,11
23-04-2020,Jharkhand,49,3,8,4,0,8
23-04-2020,Karnataka,427,17,131,9,0,2
23-04-2020,Kerala,438,3,323,11,0,16
23-04-2020,Ladakh,18,0,14,0,0,0
23-04-2020,Madhya Pradesh,1592,80,148,40,4,0
23-04-2020,Maharashtra,5652,269,789,434,18,67
23-04-2020,Manipur,2,0,2,0,0,0
23-04-2020,Meghalaya,12,1,0,0,0,0
23-04-2020,Mizoram,1,0,0,0,0,0
23-04-2020,Odisha,83,1,32,4,0,8
23-04-2020,Puducherry,7,0,3,0,0,0
23-04-2020,Punjab,251,16,49,6,0,10
23-04-2020,Rajasthan,1890,27,230,231,2,0
23-04-2020,Tamil Nadu,1629,18,662,33,0,27
23-04-2020,Telengana,945,23,194,17,0,0
23-04-2020,Tripura,2,0,1,0,0,0
23-04-2020,Uttar Pradesh,1449,21,173,155,1,33
23-04-2020,Uttarakhand,46,0,23,0,0,4
23-04-2020,West Bengal,456,15,79,33,0,6
23-04-2020,,21393,681,4258,1409,41,388
24-04-2020,Andaman and Nicobar Islands,22,0,11,4,0,0
24-04-2020,Andhra Pradesh,895,27,141,82,3,21
24-04-2020,Arunachal Pradesh,1,0,1,0,0,0
24-04-2020,Assam,36,1,19,1,0,0
24-04-2020,Bihar,153,2,46,10,0,0
24-04-2020,Chandigarh,27,0,14,0,0,0
24-04-2020,Chhattisgarh,36,0,28,0,0,2
24-04-2020,Delhi,2376,50,808,128,2,84
24-04-2020,Goa,7,0,7,0,0,0
24-04-2020,Gujarat,2624,112,258,217,9,79
24-04-2020,Haryana,272,3,156,10,0,16
24-04-2020,Himachal Pradesh,40,1,18,0,0,0
24-04-2020,Jammu and Kashmir,427,5,92,20,0,0
24-04-2020,Jharkhand,53,3,8,4,0,0
24-04-2020,Karnataka,445,17,145,18,0,14
24-04-2020,Kerala,447,3,324,9,0,1
24-04-2020,Ladakh,18,0,14,0,0,0
24-04-2020,Madhya Pradesh,1699,83,203,107,3,55
24-04-2020,Maharashtra,6430,283,840,778,14,51
24-04-2020,Manipur,2,0,2,0,0,0
24-04-2020,Meghalaya,12,1,0,0,0,0
24-04-2020,Mizoram,1,0,0,0,0,0
24-04-2020,Odisha,90,1,33,7,0,1
24-04-2020,Puducherry,7,0,3,0,0,0
24-04-2020,Punjab,277,16,65,26,0,16
24-04-2020,Rajasthan,1964,27,230,74,0,0
24-04-2020,Tamil Nadu,1683,20,752,54,2,90
24-04-2020,Telengana,960,24,197,15,1,3
24-04-2020,Tripura,2,0,1,0,0,0
24-04-2020,Uttar Pradesh,1510,24,206,61,3,33
24-04-2020,Uttarakhand,47,0,24,1,0,1
24-04-2020,West Bengal,514,15,103,58,0,24
24-04-2020,,23077,718,4749,1684,37,491
25-04-2020,Andaman and Nicobar Islands,27,0,11,5,0,0
25-04-2020,Andhra Pradesh,955,29,145,60,2,4
25-04-2020,Arunachal Pradesh,1,0,1,0,0,0
25-04-2020,Assam,36,1,19,0,0,0
25-04-2020,Bihar,223,2,46,70,0,0
25-04-2020,Chandigarh,27,0,14,0,0,0
25-04-2020,Chhattisgarh,36,0,30,0,0,2
25-04-2020,Delhi,2514,53,857,138,3,49
25-04-2020,Goa,7,0,7,0,0,0
25-04-2020,Gujarat,2815,127,265,191,15,7
25-04-2020,Haryana,272,3,156,0,0,0
25-04-2020,Himachal Pradesh,40,1,18,0,0,0
25-04-2020,Jammu and Kashmir,454,5,109,27,0,17
25-04-2020,Jharkhand,57,3,8,4,0,0
25-04-2020,Karnataka,474,18,152,29,1,7
25-04-2020,Kerala,450,3,331,3,0,7
25-04-2020,Ladakh,20,0,14,2,0,0
25-04-2020,Madhya Pradesh,1852,92,210,153,9,7
25-04-2020,Maharashtra,6817,301,840,387,18,0
25-04-2020,Manipur,2,0,2,0,0,0
25-04-2020,Meghalaya,12,1,0,0,0,0
25-04-2020,Mizoram,1,0,0,0,0,0
25-04-2020,Odisha,94,1,33,4,0,0
25-04-2020,Puducherry,7,0,3,0,0,0
25-04-2020,Punjab,298,17,67,21,1,2
25-04-2020,Rajasthan,2034,27,230,70,0,0
25-04-2020,Tamil Nadu,1755,22,866,72,2,114
25-04-2020,Telengana,984,26,253,24,2,56
25-04-2020,Tripura,2,0,1,0,0,0
25-04-2020,Uttar Pradesh,1621,25,247,111,1,41
25-04-2020,Uttarakhand,48,0,25,1,0,1
25-04-2020,West Bengal,571,18,103,57,3,0
25-04-2020,,24506,775,5063,1429,57,314
26-04-2020,Andaman and Nicobar Islands,33,0,11,6,0,0
26-04-2020,Andhra Pradesh,1061,31,171,106,2,26
26-04-2020,Arunachal Pradesh,1,0,1,0,0,0
26-04-2020,Assam,36,1,19,0,0,0
26-04-2020,Bihar,243,2,46,20,0,0
26-04-2020,Chandigarh,28,0,15,1,0,1
26-04-2020,Chhattisgarh,37,0,32,1,0,2
26-04-2020,Delhi,2625,54,869,111,1,12
26-04-2020,Goa,7,0,7,0,0,0
26-04-2020,Gujarat,3071,133,282,256,6,17
26-04-2020,Haryana,289,3,176,17,0,20
26-04-2020,Himachal Pradesh,40,1,22,0,0,4
26-04-2020,Jammu and Kashmir,494,6,112,40,1,3
26-04-2020,Jharkhand,67,3,13,10,0,5
26-04-2020,Karnataka,500,18,158,26,0,6
26-04-2020,Kerala,457,4,338,7,1,7
26-04-2020,Ladakh,20,0,14,0,0,0
26-04-2020,Madhya Pradesh,2096,99,210,244,7,0
26-04-2020,Maharashtra,7628,323,1076,811,22,236
26-04-2020,Manipur,2,0,2,0,0,0
26-04-2020,Meghalaya,12,1,0,0,0,0
26-04-2020,Mizoram,1,0,0,0,0,0
26-04-2020,Odisha,94,1,33,0,0,0
26-04-2020,Puducherry,7,0,3,0,0,0
26-04-2020,Punjab,298,17,67,0,0,0
26-04-2020,Rajasthan,2083,33,493,49,6,263
26-04-2020,Tamil Nadu,1821,23,960,66,1,94
26-04-2020,Telengana,991,26,280,7,0,27
26-04-2020,Tripura,2,0,2,0,0,1
26-04-2020,Uttar Pradesh,1843,29,289,222,4,42
26-04-2020,Uttarakhand,48,0,26,0,0,1
26-04-2020,West Bengal,611,18,105,40,0,2
26-04-2020,,26546,826,5832,2040,51,769
27-04-2020,Andaman and Nicobar Islands,33,0,11,0,0,0
27-04-2020,Andhra Pradesh,1097,31,231,36,0,60
27-04-2020,Arunachal Pradesh,1,0,1,0,0,0
27-04-2020,Assam,36,1,27,0,0,8
27-04-2020,Bihar,274,2,56,31,0,10
27-04-2020,Chandigarh,30,0,17,2,0,2
27-04-2020,Chhattisgarh,37,0,32,0,0,0
27-04-2020,Delhi,2918,54,877,293,0,8
27-04-2020,Goa,7,0,7,0,0,0
27-04-2020,Gujarat,3301,151,313,230,18,31
27-04-2020,Haryana,289,3,176,0,0,0
27-04-2020,Himachal Pradesh,40,1,22,0,0,0
27-04-2020,Jammu and Kashmir,523,6,137,29,0,25
27-04-2020,Jharkhand,82,3,13,15,0,0
27-04-2020,Karnataka,503,19,182,3,1,24
27-04-2020,Kerala,458,4,338,1,0,0
27-04-2020,Ladakh,20,0,14,0,0,0
27-04-2020,Madhya Pradesh,2096,103,302,0,4,92
27-04-2020,Maharashtra,8068,342,1076,440,19,0
27-04-2020,Manipur,2,0,2,0,0,0
27-04-2020,Meghalaya,12,1,0,0,0,0
27-04-2020,Mizoram,1,0,0,0,0,0
27-04-2020,Odisha,103,1,35,9,0,2
27-04-2020,Puducherry,7,0,3,0,0,0
27-04-2020,Punjab,313,18,71,15,1,4
27-04-2020,Rajasthan,2185,33,518,102,0,25
27-04-2020,Tamil Nadu,1885,24,1020,64,1,60
27-04-2020,Telengana,1002,26,280,11,0,0
27-04-2020,Tripura,2,0,2,0,0,0
27-04-2020,Uttar Pradesh,1868,29,289,25,0,0
27-04-2020,Uttarakhand,50,0,28,2,0,2
27-04-2020,West Bengal,649,20,105,38,2,0
27-04-2020,,27892,872,6185,1346,46,353
28-04-2020,Andaman and Nicobar Islands,33,0,11,0,0,0
28-04-2020,Andhra Pradesh,1183,31,235,86,0,4
28-04-2020,Arunachal Pradesh,1,0,1,0,0,0
28-04-2020,Assam,36,1,27,0,0,0
28-04-2020,Bihar,345,2,57,71,0,1
28-04-2020,Chandigarh,40,0,17,10,0,0
28-04-2020,Chhattisgarh,37,0,32,0,0,0
28-04-2020,Delhi,3108,54,877,190,0,0
28-04-2020,Goa,7,0,7,0,0,0
28-04-2020,Gujarat,3548,162,394,247,11,81
28-04-2020,Haryana,296,3,183,7,0,7
28-04-2020,Himachal Pradesh,40,1,22,0,0,0
28-04-2020,Jammu and Kashmir,546,7,164,23,1,27
28-04-2020,Jharkhand,82,3,13,0,0,0
28-04-2020,Karnataka,512,20,193,9,1,11
28-04-2020,Kerala,481,4,355,23,0,17
28-04-2020,Ladakh,20,0,14,0,0,0
28-04-2020,Madhya Pradesh,2168,110,302,72,7,0
28-04-2020,Maharashtra,8590,369,1282,522,27,206
28-04-2020,Manipur,2,0,2,0,0,0
28-04-2020,Meghalaya,12,1,0,0,0,0
28-04-2020,Mizoram,1,0,0,0,0,0
28-04-2020,Odisha,118,1,37,15,0,2
28-04-2020,Puducherry,8,0,3,1,0,0
28-04-2020,Punjab,313,18,71,0,0,0
28-04-2020,Rajasthan,2262,46,669,77,13,151
28-04-2020,Tamil Nadu,1937,24,1101,52,0,81
28-04-2020,Telengana,1004,26,321,2,0,41
28-04-2020,Tripura,2,0,2,0,0,0
28-04-2020,Uttar Pradesh,1955,31,335,87,2,46
28-04-2020,Uttarakhand,51,0,33,1,0,5
28-04-2020,West Bengal,697,20,109,48,0,4
28-04-2020,,29435,934,6869,1543,62,684
29-04-2020,Andaman and Nicobar Islands,33,0,15,0,0,4
29-04-2020,Andhra Pradesh,1259,31,258,76,0,23
29-04-2020,Arunachal Pradesh,1,0,1,0,0,0
29-04-2020,Assam,38,1,27,2,0,0
29-04-2020,Bihar,366,2,64,21,0,7
29-04-2020,Chandigarh,56,0,17,16,0,0
29-04-2020,Chhattisgarh,38,0,34,1,0,2
29-04-2020,Delhi,3314,54,1078,206,0,201
29-04-2020,Goa,7,0,7,0,0,0
29-04-2020,Gujarat,3744,181,434,196,19,40
29-04-2020,Haryana,310,3,209,14,0,26
29-04-2020,Himachal Pradesh,40,1,25,0,0,3
29-04-2020,Jammu and Kashmir,565,8,176,19,1,12
29-04-2020,Jharkhand,103,3,17,21,0,4
29-04-2020,Karnataka,523,20,207,11,0,14
29-04-2020,Kerala,485,4,359,4,0,4
29-04-2020,Ladakh,22,0,16,2,0,2
29-04-2020,Madhya Pradesh,2387,120,377,219,10,75
29-04-2020,Maharashtra,9318,400,1388,728,31,106
29-04-2020,Manipur,2,0,2,0,0,0
29-04-2020,Meghalaya,12,1,0,0,0,0
29-04-2020,Mizoram,1,0,0,0,0,0
29-04-2020,Odisha,118,1,38,0,0,1
29-04-2020,Puducherry,8,0,3,0,0,0
29-04-2020,Punjab,322,19,71,9,1,0
29-04-2020,Rajasthan,2364,51,768,102,5,99
29-04-2020,Tamil Nadu,2058,25,1168,121,1,67
29-04-2020,Telengana,1004,26,321,0,0,0
29-04-2020,Tripura,2,0,2,0,0,0
29-04-2020,Uttar Pradesh,2053,34,462,98,3,127
29-04-2020,Uttarakhand,54,0,33,3,0,0
29-04-2020,West Bengal,725,22,119,28,2,10
29-04-2020,,31332,1007,7696,1897,73,827
30-04-2020,Andaman and Nicobar Islands,33,0,15,0,0,0
30-04-2020,Andhra Pradesh,1332,31,287,73,0,29
30-04-2020,Arunachal Pradesh,1,0,1,0,0,0
30-04-2020,Assam,38,1,29,0,0,2
30-04-2020,Bihar,392,2,65,26,0,1
30-04-2020,Chandigarh,56,0,17,0,0,0
30-04-2020,Chhattisgarh,38,0,34,0,0,0
30-04-2020,Delhi,3439,56,1092,125,2,14
30-04-2020,Goa,7,0,7,0,0,0
30-04-2020,Gujarat,4082,197,527,338,16,93
30-04-2020,Haryana,310,3,209,0,0,0
30-04-2020,Himachal Pradesh,40,1,25,0,0,0
30-04-2020,Jammu and Kashmir,581,8,192,16,0,16
30-04-2020,Jharkhand,107,3,19,4,0,2
30-04-2020,Karnataka,535,21,216,12,1,9
30-04-2020,Kerala,495,4,369,10,0,10
30-04-2020,Ladakh,22,0,16,0,0,0
30-04-2020,Madhya Pradesh,2561,129,461,174,9,84
30-04-2020,Maharashtra,9915,432,1593,597,32,205
30-04-2020,Manipur,2,0,2,0,0,0
30-04-2020,Meghalaya,12,1,0,0,0,0
30-04-2020,Mizoram,1,0,0,0,0,0
30-04-2020,Odisha,125,1,39,7,0,1
30-04-2020,Puducherry,8,0,3,0,0,0
30-04-2020,Punjab,357,19,90,35,0,19
30-04-2020,Rajasthan,2438,51,768,74,0,0
30-04-2020,Tamil Nadu,2162,27,1210,104,2,42
30-04-2020,Telengana,1012,26,367,8,0,46
30-04-2020,Tripura,2,0,2,0,0,0
30-04-2020,Uttar Pradesh,2134,39,510,81,5,48
30-04-2020,Uttarakhand,55,0,36,1,0,3
30-04-2020,West Bengal,758,22,124,33,0,5
30-04-2020,,33050,1074,8325,1718,67,629
01-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,1
01-05-2020,Andhra Pradesh,1403,31,321,71,0,34
01-05-2020,Arunachal Pradesh,1,0,1,0,0,0
01-05-2020,Assam,42,1,29,4,0,0
01-05-2020,Bihar,418,2,82,26,0,17
01-05-2020,Chandigarh,56,0,17,0,0,0
01-05-2020,Chhattisgarh,40,0,36,2,0,2
01-05-2020,Delhi,3515,59,1094,76,3,2
01-05-2020,Goa,7,0,7,0,0,0
01-05-2020,Gujarat,4395,214,613,313,17,86
01-05-2020,Haryana,313,3,209,3,0,0
01-05-2020,Himachal Pradesh,40,1,28,0,0,3
01-05-2020,Jammu and Kashmir,614,8,216,33,0,24
01-05-2020,Jharkhand,109,3,20,2,0,1
01-05-2020,Karnataka,565,21,229,30,0,13
01-05-2020,Kerala,497,4,383,2,0,14
01-05-2020,Ladakh,22,0,16,0,0,0
01-05-2020,Madhya Pradesh,2660,137,482,99,8,21
01-05-2020,Maharashtra,10498,459,1773,583,27,180
01-05-2020,Manipur,2,0,2,0,0,0
01-05-2020,Meghalaya,12,1,0,0,0,0
01-05-2020,Mizoram,1,0,0,0,0,0
01-05-2020,Odisha,142,1,39,17,0,0
01-05-2020,Puducherry,8,0,5,0,0,2
01-05-2020,Punjab,357,19,90,0,0,0
01-05-2020,Rajasthan,2584,58,836,146,7,68
01-05-2020,Tamil Nadu,2323,27,1258,161,0,48
01-05-2020,Telengana,1038,26,397,26,0,30
01-05-2020,Tripura,2,0,2,0,0,0
01-05-2020,Uttar Pradesh,2203,39,513,69,0,3
01-05-2020,Uttarakhand,57,0,36,2,0,0
01-05-2020,West Bengal,795,33,139,37,11,15
01-05-2020,,34752,1147,8889,1702,73,564
02-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,0
02-05-2020,Andhra Pradesh,1463,33,403,60,2,82
02-05-2020,Arunachal Pradesh,1,0,1,0,0,0
02-05-2020,Assam,43,1,32,1,0,3
02-05-2020,Bihar,471,3,98,53,1,16
02-05-2020,Chandigarh,88,0,17,32,0,0
02-05-2020,Chhattisgarh,43,0,36,3,0,0
02-05-2020,Delhi,3738,61,1167,223,2,73
02-05-2020,Goa,7,0,7,0,0,0
02-05-2020,Gujarat,4721,236,735,326,22,122
02-05-2020,Haryana,360,4,227,47,1,18
02-05-2020,Himachal Pradesh,40,1,30,0,0,2
02-05-2020,Jammu and Kashmir,639,8,247,25,0,31
02-05-2020,Jharkhand,111,3,20,2,0,0
02-05-2020,Karnataka,589,22,251,24,1,22
02-05-2020,Kerala,497,4,392,0,0,9
02-05-2020,Ladakh,22,0,17,0,0,1
02-05-2020,Madhya Pradesh,2719,145,524,59,8,42
02-05-2020,Maharashtra,11506,485,1879,1008,26,106
02-05-2020,Manipur,2,0,2,0,0,0
02-05-2020,Meghalaya,12,1,0,0,0,0
02-05-2020,Mizoram,1,0,0,0,0,0
02-05-2020,Odisha,149,1,55,7,0,16
02-05-2020,Puducherry,8,0,5,0,0,0
02-05-2020,Punjab,480,19,90,123,0,0
02-05-2020,Rajasthan,2666,62,1116,82,4,280
02-05-2020,Tamil Nadu,2526,28,1312,203,1,54
02-05-2020,Telengana,1039,26,441,1,0,44
02-05-2020,Tripura,2,0,2,0,0,0
02-05-2020,Uttar Pradesh,2328,42,654,125,3,141
02-05-2020,Uttarakhand,58,0,36,1,0,0
02-05-2020,West Bengal,795,33,139,0,0,0
02-05-2020,,37157,1218,9951,2405,71,1062
03-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,0
03-05-2020,Andhra Pradesh,1525,33,441,62,0,38
03-05-2020,Arunachal Pradesh,1,0,1,0,0,0
03-05-2020,Assam,43,1,32,0,0,0
03-05-2020,Bihar,481,4,107,10,1,9
03-05-2020,Chandigarh,88,0,17,0,0,0
03-05-2020,Chhattisgarh,43,0,36,0,0,0
03-05-2020,Delhi,4122,64,1256,384,3,89
03-05-2020,Goa,7,0,7,0,0,0
03-05-2020,Gujarat,5054,262,896,333,26,161
03-05-2020,Haryana,360,4,227,0,0,0
03-05-2020,Himachal Pradesh,40,1,33,0,0,3
03-05-2020,Jammu and Kashmir,666,8,254,27,0,7
03-05-2020,Jharkhand,115,3,22,4,0,2
03-05-2020,Karnataka,601,25,271,12,3,20
03-05-2020,Kerala,499,4,400,2,0,8
03-05-2020,Ladakh,22,0,17,0,0,0
03-05-2020,Madhya Pradesh,2846,151,624,127,6,100
